2024-09-24 23:40:43,204 INFO:Server started http://localhost:5000.
2024-09-24 23:45:09,128 INFO:========== GCN ==========
2024-09-24 23:45:20,556 INFO:Epoch: 0034 | Train loss: 1.1292 | Train accuracy: 0.6500 | Validation loss: 1.1157 | Validation accuracy: 0.7179
2024-09-24 23:45:20,747 INFO:Epoch: 0035 | Train loss: 1.1156 | Train accuracy: 0.6564 | Validation loss: 1.1042 | Validation accuracy: 0.7207
2024-09-24 23:45:20,965 INFO:Epoch: 0036 | Train loss: 1.1073 | Train accuracy: 0.6649 | Validation loss: 1.0927 | Validation accuracy: 0.7221
2024-09-24 23:45:21,211 INFO:Epoch: 0037 | Train loss: 1.0911 | Train accuracy: 0.6778 | Validation loss: 1.0810 | Validation accuracy: 0.7232
2024-09-24 23:45:21,422 INFO:Epoch: 0038 | Train loss: 1.0852 | Train accuracy: 0.6776 | Validation loss: 1.0690 | Validation accuracy: 0.7257
2024-09-24 23:45:21,631 INFO:Epoch: 0039 | Train loss: 1.0678 | Train accuracy: 0.6874 | Validation loss: 1.0567 | Validation accuracy: 0.7291
2024-09-24 23:45:21,830 INFO:Epoch: 0040 | Train loss: 1.0559 | Train accuracy: 0.6880 | Validation loss: 1.0442 | Validation accuracy: 0.7293
2024-09-24 23:45:21,985 INFO:Epoch: 0041 | Train loss: 1.0451 | Train accuracy: 0.6923 | Validation loss: 1.0316 | Validation accuracy: 0.7313
2024-09-24 23:45:22,132 INFO:Epoch: 0042 | Train loss: 1.0385 | Train accuracy: 0.7003 | Validation loss: 1.0188 | Validation accuracy: 0.7313
2024-09-24 23:45:22,300 INFO:Epoch: 0043 | Train loss: 1.0158 | Train accuracy: 0.7040 | Validation loss: 1.0060 | Validation accuracy: 0.7324
2024-09-24 23:45:22,451 INFO:Epoch: 0044 | Train loss: 1.0037 | Train accuracy: 0.7043 | Validation loss: 0.9933 | Validation accuracy: 0.7341
2024-09-24 23:45:22,622 INFO:Epoch: 0045 | Train loss: 0.9950 | Train accuracy: 0.7094 | Validation loss: 0.9807 | Validation accuracy: 0.7369
